,6,41,11,3,9,5,1,14,2,13,4,10,15,18,16,7,8,12,17,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
6,0,3300.647121,1424.026988,1998.554007,1925.035842,1962.498898,351.8507654,186.3315898,307.0995799,240.5468804,99.67772236,35.50642123,110.5210825,40.98527231,98.03285287,789.6209136,0,0,162.7788479,423.122315,70.52293901,256.6020067,36.50510624,83.2548096,1.041791173,136.9477027,65.02610341,140.9410908,68.25385347,0,42.98914338,180.002731,99.32565833,145.0702846,238.2282291,27.44661226,9.301712232,388.7775078,539.6810063,0.462068604,19.03484658
41,5760.417314,0,2831.373405,3550.400426,2862.385077,1455.78967,7311.851366,1037.370253,1589.2111,897.1222905,0,31.0192803,654.3079194,377.6463899,1092.654954,293.4653329,0,0,1249.227779,168.9961073,35.78275154,131.9327573,27.73012829,80.64877444,2.008452216,151.1113911,105.6320993,125.0302834,83.43905653,0,52.46739476,463.0269123,808.4298099,58.23976708,649.9153622,166.41431,47.99688157,302.925554,217.5254819,0.405236747,81.55002641
11,1970.67935,3378.746838,0,9982.283785,5815.689128,1847.600771,896.3785853,1022.87259,805.2685996,1493.848444,0,201.5186888,629.2102337,110.044007,315.3702432,1212.118144,164.5666076,0,418.7107392,291.1909855,102.7930588,571.0346,207.3400717,496.0551805,27.57260163,373.1813089,360.0169894,259.1681071,939.2977784,0,1020.868604,446.3871908,259.7741687,99.32775388,686.9402415,82.50821165,54.60658637,572.955403,376.6713815,2.598845445,0
3,2334.206271,4009.199342,9314.780062,0,3920.412806,2268.87391,1481.60769,668.0865556,1571.04458,924.0533193,205.7810919,70.6432886,406.9637811,155.3229841,384.5348287,739.6624975,58.02677951,118.0973152,708.2628214,542.5743496,96.99439008,293.3779018,65.66736141,179.3973359,4.127608198,569.9882164,446.3764481,580.5012189,223.6608837,0,130.391622,990.2033828,440.9642843,186.5647605,1537.918961,109.9228944,34.89426871,1397.02132,523.3861367,0.917245786,75.21061495
9,2801.520304,3691.035971,6487.862406,4867.118863,0,8478.760761,771.7875279,780.0730334,646.8375534,1067.558218,124.1806184,0,468.3747366,91.02227289,251.3302316,1611.508359,0,0,347.3765245,555.7719125,310.7739629,2138.744682,759.2911646,855.5281863,7.982438971,0,227.7711412,223.5675025,787.1228271,0,0,431.9034885,213.4519631,0,507.3760103,67.19866145,40.76586332,574.5838622,852.4804256,5.920560108,78.53303157
5,1593.327081,1036.343473,1102.742204,1647.412832,2959.371107,0,311.2502912,161.8682029,273.3441077,210.3769676,0,31.53970443,97.38025519,36.21695745,86.11568398,804.8085371,39.3573102,0,143.9216337,450.5299874,68.33157682,238.6824842,33.43010309,74.63807995,0.922196831,111.7718913,58.34370164,127.5324534,61.02654015,0,37.71374601,178.3798955,89.10558654,151.9328856,233.3585755,24.51488522,8.141413598,318.0252659,529.7793672,0.409431819,0
1,244.4368332,6179.584671,550.1073794,1156.342348,422.2968316,243.056683,0,11697.47739,3118.248823,778.8180937,65.38399442,43.63765321,577.3583297,362.2356059,1756.173262,1553.603077,23.25611112,99.03795477,1216.88549,146.0933287,31.68148867,113.5350623,23.53367846,68.9744408,1.735451955,154.0924186,90.84543,109.86996,71.57513786,0,44.82930055,441.1488598,786.5659436,50.15323383,529.4606967,149.3787881,42.58088859,283.2157019,187.3572957,0.345529189,72.87539117
14,158.3770256,1110.212287,723.147871,661.6764433,509.9327225,159.2259444,9823.601865,0,1816.959745,1489.277752,13.29263275,13.29263275,5955.5223,140.337332,969.9133837,1155.180311,0,0,453.1094818,93.04363307,24.90378844,114.5046653,28.80571599,83.86490867,2.535368239,111.2875661,68.94745433,77.28641774,87.25206251,0,58.52552626,207.4911316,221.4973904,32.1917603,373.6118043,0,101.3831754,153.0513442,124.0762294,0.418797562,0
2,222.5123895,1623.086057,492.817741,1305.074132,361.3932997,225.611826,2758.315817,1344.765275,0,799.5681852,23.57420415,46.16949773,353.3593785,465.5396062,589.6964995,624.7964316,0,96.31913441,905.6515239,136.8482187,27.96387118,96.94863445,20.70375344,59.61707393,1.507921952,117.8536995,95.53354337,117.7103056,65.10652223,0,40.42460931,575.1251841,573.6138611,47.98414656,705.4692275,103.0940284,28.46581006,296.1633826,164.5195163,0.296817259,64.8371206
13,249.8237872,1278.16817,1354.522144,1160.590192,838.8824029,242.002301,2986.578041,3581.665766,4627.169215,0,40.12518829,40.12518829,2098.243523,307.9176864,899.887765,929.1403029,0,0,696.6750619,148.3135619,37.6948848,179.5044921,49.01652158,136.7555062,4.937576186,191.0961532,126.0631514,130.3615907,162.3707085,0,104.36604,404.0117674,349.8083155,51.09909345,529.1905847,132.732033,202.6576856,273.699918,185.0975218,0.682366793,0
4,0,133.4158542,150.1637491,0,178.03494,226.0891355,1494.102828,1261.485232,722.3206626,86.02420112,0,2276.078192,512.5135641,140.1077022,347.9105259,584.5177747,0,0,0,151.0455182,0,56.20379891,9.814780146,24.3701673,0.378088513,0,0,0,20.21027416,0,0,97.0697063,0,0,92.30079744,0,0,0,0,0,0
10,0,74.06333828,308.7342561,0,600.4524616,0,1566.932834,1196.568979,722.3206626,96.74275338,2276.078192,0,514.9059085,125.5331167,312.9966398,0,0,0,0,0,0,91.48148905,0,0,0.704303086,0,0,0,0,0,0,38.79844589,0,0,0,0,0,0,53.32633747,0,0
15,0,663.2972932,443.7707793,409.441396,316.154228,0,2255.771824,6250.598805,1090.547831,892.6842972,52.23263597,52.23263597,0,274.8742914,753.8578358,882.4953025,0,0,264.5863957,58.50318447,0,72.6579191,17.51462662,0,1.528558352,0,42.42589643,0,55.33371636,0,0,144.4997446,131.9039204,20.24303036,191.7014354,0,0,96.79650328,0,0,0
18,37.87892492,511.6463799,91.55617557,174.7489395,65.17609833,38.62713612,2814.06532,1975.401748,1279.047378,144.7196222,52.23263597,56.36759914,817.8321399,0,650.2780796,921.9814457,0,0,172.6723649,22.63892134,5.121921457,17.65808313,3.680662793,10.87973658,0.314970264,0,15.07515736,18.61356449,11.26843946,0,7.587855789,55.54120605,89.46228992,7.8598735,79.48644857,0,7.934787563,42.37987344,29.25935435,0.053763457,0
16,0,1223.761261,231.449513,388.2463536,167.0688077,83.3349445,3669.373712,2299.249126,1515.640539,404.6946808,52.23263597,62.69589488,1044.142057,337.0459041,0,4350.765623,0,0,0,49.63754342,13.35755683,38.5934636,9.492915821,0,0.804944743,0,0,36.25583366,29.15871125,0,18.94673924,133.7977608,203.7949211,0,166.8919593,0,23.98019415,98.49287686,64.02334576,0.136032307,0
7,893.9615717,398.3707114,609.5697622,987.3960468,1376.230635,1065.556136,1692.904088,1252.440711,962.1485867,261.9225042,124.9449046,87.15154795,534.4489884,155.1105175,2343.399577,0,0,39.9068348,176.6710315,510.2413459,160.8958397,454.2541034,61.00142536,131.3414398,1.552339593,288.4265602,82.12409024,166.3258922,108.4566494,0,66.71415933,197.6586399,109.257541,132.6000236,255.0888753,29.74871419,10.03868879,308.4714683,679.3961338,0.72055805,22.6026456
8,33.78619531,31.59945887,106.4500328,0,644.9107528,0,30.88726744,29.81285115,24.61163331,38.75019809,0,12.4232078,17.74130741,0,9.969660516,0,0,0,13.83429223,18.35759964,0,57.38939893,19.77103933,0,0.256994758,0,7.51171034,0,21.69315295,0,0,0,8.360176932,0,22.60440543,0,0,19.24190468,0,0,0
12,27.74987497,133.4240865,207.4329531,124.1835827,121.2001054,27.67327489,132.081525,211.5036645,121.331661,441.0254695,0,0,141.7122176,17.46027731,55.62539605,31.73765418,6.426861094,0,71.2396913,16.13116773,4.91830121,25.81210544,7.124121328,19.99117981,0.785267279,27.8866262,13.27253707,11.97725485,24.86852669,0,0,46.84600448,36.4861678,5.65217903,69.68709894,13.81653767,13.18103807,29.67942636,21.0151342,0,24.9892086
17,116.8705706,1228.081723,260.7472804,581.2680194,195.3373851,115.6301813,1397.718428,370.8486719,856.8844806,439.4020689,0,12.25771415,231.9088858,122.7729019,379.463925,119.3212455,10.77799701,55.27072601,0,70.03740485,14.90359207,52.47509937,11.03578731,32.19045526,0.902719655,67.93231976,50.95570338,58.14829349,33.70420259,0,21.02205204,210.9136022,467.6428081,24.32064095,295.9826202,159.9888992,17.01946567,129.4468955,87.39402037,0.160410925,0
19,391.1287874,206.1161305,233.0096143,619.4679891,414.1333567,500.3534005,200.8905729,101.3555908,179.2542618,134.3555896,0,0,60.90581139,22.76159121,55.24309451,0,22.11242279,17.91769887,92.18222014,0,44.8336368,132.2445806,18.81242209,46.57726895,0.593271482,0,39.76456498,115.8386966,38.13209821,0,23.51863463,107.2258522,57.24255902,129.6815569,131.5388226,15.26313754,5.179575998,249.8522273,287.018104,0.347349066,0
20,62.43441047,49.80097258,97.10682319,123.7312409,226.5458963,111.730347,54.08856652,30.13433763,47.58027959,39.73373237,0,9.16395977,18.52806623,4.994521604,13.31187415,99.58876472,0,0,21.2336899,51.389589,0,99.62489769,9.853022391,20.50951178,0.238052147,0,9.644941869,19.28150975,16.62528975,0,10.34702198,24.70079251,13.027585,18.76627748,30.98934897,3.60237466,1.501163583,35.49203651,76.65348273,0,0
21,306.284748,195.2726454,604.9891301,424.3395216,1964.521998,0,187.3931001,164.4572642,0,216.3590329,0,0,98.47846166,22.21675908,52.75683423,504.3680999,0,0,84.94401675,170.4885638,93.63656399,0,80.94150346,138.3071687,1.479091111,92.04062743,43.39017696,68.23592356,118.5156677,0,0,89.19610149,51.72774421,0,117.358171,0,8.512208885,151.4320051,254.1587479,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1.211684904,2.92403183,24.51041814,5.810220395,6.74834778,1.213770943,0,3.513861852,0,5.225077911,0,0,2.160005935,0.376536433,1.077868377,0,0,0,1.419347707,0.734630753,0.244251396,1.304608897,0.419574761,1.089469055,0,0,0,0,1.551233499,0,0,0,0.764205773,0,1.423515174,0,0,1.314163666,0.96110122,0,0
25,162.6120356,206.1473608,408.8375555,622.4160208,372.6039309,124.2654382,181.9018351,120.0202026,161.4473973,158.9838606,0,0,63.42530553,24.6574275,58.96972357,253.3003878,0,29.54458554,84.42684746,165.4290284,44.87093739,88.62783646,22.43007419,59.4558598,1.01308357,0,0,94.33817855,76.50874977,0,33.74705063,137.7072677,54.9632221,38.50216816,159.5678559,16.53182303,5.410421476,235.4113525,94.78782391,0.26671724,13.73311688
26,49.29448929,109.9557806,225.4903539,407.9951206,127.2664419,52.95346786,108.9990002,65.68036417,105.625305,92.74293231,0,8.505183305,40.13339255,12.17478189,35.9388213,0,0,0,57.1865523,32.79690599,7.852332275,26.26871043,7.78405525,0,0.50033234,106.2997219,0,26.70875758,29.04381409,0,16.41902036,60.1770651,30.74157063,0,99.85766507,0,3.472074526,92.26332081,35.80744218,0,0
27,102.5711975,142.7766541,172.6256027,635.6498105,132.2845864,113.1448526,154.0310814,70.27837015,151.0798055,92.23562593,0,8.420605826,39.4832762,15.11274089,38.97949623,121.1269952,0,0,65.00773784,76.27629775,12.32133317,39.50527023,7.539207497,20.01758129,0.424661865,67.18492242,39.01349168,0,19.50991356,0,11.66088159,91.85169862,41.01800338,32.57883801,128.8148308,11.71089333,3.316671384,159.5508121,71.67851495,0.126970142,0
28,58.16702184,94.04144701,624.4826415,234.5471366,487.1091618,58.93466386,89.75616369,93.43934143,77.45715832,132.26455,0,35.10236315,57.01495449,10.57537192,29.48233514,83.12869509,26.76113958,0,41.44122372,34.18320914,15.0218164,81.07765056,38.77117993,70.59874852,1.194661963,0,0,25.6649697,0,0,85.40516681,41.50079665,25.04120892,9.657397803,52.6533298,8.132484452,4.984816237,61.21869649,48.65701985,0.44231265,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,175.3852791,505.8560515,323.362594,797.4176122,220.083001,150.0013461,516.1639822,200.1691025,593.4853677,333.8972556,0,16.63968495,135.6792363,52.07233555,133.3585698,164.5020607,0,35.23305078,245.8645826,91.26783129,18.67524236,60.86084385,12.60916183,39.33644836,0.81638345,95.30491546,69.34317712,96.93696622,42.30220095,0,22.40704245,0,171.2019143,35.40456763,496.7284338,41.5711152,10.38990058,206.614129,92.71229789,0.151397051,0
32,72.07591892,764.8503262,159.3251184,362.1362334,120.248077,71.88180772,882.5935312,193.1828023,542.9512641,228.1578245,0,7.508395138,120.101974,64.65137086,171.2613837,72.16475843,6.23169144,0,473.249008,42.60025354,8.299208933,32.09592256,6.793070639,19.81630981,0.488705132,0,27.73800913,35.40584401,20.8606946,0,13.03084826,136.5039631,0,14.70349126,182.2000388,40.34519247,8.999735101,81.31281359,52.51648487,0.093864786,18.46524486
33,129.3159498,70.87061296,76.90943488,209.428742,118.4326922,163.3748954,67.60505421,34.97534997,0,45.92091952,0,0,21.07587793,7.783928946,18.65106503,108.7955792,0,0,31.86168113,120.3556978,15.27809456,37.12212015,5.38035295,0,0.197926871,0,12.76309282,39.93641854,10.09735841,0,0,43.51726683,19.27817084,0,59.65980571,0,1.782098431,83.15031983,75.42831275,0,0
34,209.5127022,668.984462,398.3498535,1101.258459,280.7158142,172.294929,558.165022,285.6124188,584.6996937,444.579729,0,23.01242998,163.5985375,60.10862812,175.3268681,181.469685,0,78.22692761,280.9396376,105.4816943,20.86268524,68.84616639,15.91502676,48.3001221,1.061533833,153.7481679,87.34841532,99.49406727,68.43210008,0,43.77713457,591.8549064,215.8076243,32.71690516,0,55.53893017,14.2702661,241.3178711,131.4334085,0.239563691,34.45575614
35,24.51998017,188.8485494,64.09965641,115.0171028,47.18054021,0,196.1280959,87.51031672,131.5257704,111.8377271,0,0,54.08522262,22.01409707,115.3689706,0,0,0,203.3636237,14.38514542,3.363073932,11.24256207,2.690130303,0,0.218527258,0,0,11.64937142,8.388794717,0,5.217365954,38.50623575,53.08539098,5.063317413,69.23322148,0,0,25.71056081,18.69546917,0,0
36,7.988695148,54.38543003,39.35256736,34.90347948,26.29888485,0,54.24909836,107.6923331,32.24869102,139.6324284,0,1.659232331,82.69695177,6.950190056,24.27259854,0,0,0,21.62599899,4.695778024,1.282223384,5.797771423,0,4.30583476,0.13787693,0,0,3.534942691,4.77367929,0,3.133231718,0,0,0,24.67933178,0,0,9.488029537,6.192665386,0,0
37,291.1366277,310.7377287,387.5342268,1609.53066,354.0449597,267.4433308,300.4004105,153.4010554,294.5004763,205.8168282,0,0,96.16330471,32.66552405,77.3576396,308.505538,0,27.93625683,142.6374562,175.698195,38.56185437,84.93262488,19.44588431,52.85137265,0.998612159,186.6128034,69.01667749,147.9186166,47.22435558,0,28.27951996,182.6897761,95.78490792,75.15524686,337.8227053,21.8927673,7.207460761,0,164.0130746,0.412288366,15.46149524
38,0,768.6507572,981.4021043,1976.072531,2065.814375,0,745.0933458,390.1103012,0,514.3025431,0,88.97636028,0,0,0,0,0,0,0,0,227.1354561,656.010734,0,0,0,0,0,0,0,0,106.8111105,0,0,0,0,0,20.35203805,0,0,0,0
39,0,1.110366956,4.527066798,0,8.38655906,0,1.04725047,0,0,0,0,0,0,0.131445185,0.345296263,1.341003405,0,0,0,0,0,0,0,1.110446336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,1379.956643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
